"num","carat","cut","color","clarity","depth","table","price","x","y","z"
16412,1.5,"Good","G","SI2",63.6,58,6552,7.19,7.09,4.54
4190,0.79,"Ideal","G","VS1",62,56,3561,5.91,5.94,3.67
45586,0.52,"Ideal","E","VS2",62,55,1689,5.14,5.19,3.2
15694,0.36,"Ideal","I","VVS1",61.6,56,607,4.58,4.61,2.83
44442,0.57,"Premium","E","SI1",62.2,55,1590,5.36,5.31,3.32
31898,0.3,"Premium","G","VS1",61.3,58,776,4.33,4.29,2.64
30018,0.4,"Good","H","VS2",63.1,62,717,4.75,4.66,2.97
38852,0.4,"Premium","G","VVS2",61.7,59,1050,4.76,4.73,2.93
26314,2.34,"Premium","I","SI1",61.7,60,15818,8.59,8.53,5.28
32719,0.31,"Ideal","F","VS2",62.4,56,802,4.34,4.31,2.7
29548,0.38,"Very Good","H","VS1",61.3,54,705,4.68,4.7,2.88
27850,0.31,"Ideal","H","VVS2",61.7,55.8,652,4.35,4.39,2.69
51312,0.31,"Ideal","G","VS2",59.1,57,544,4.45,4.48,2.64
26533,2.02,"Premium","I","SI1",62.5,59,16191,8.05,8.01,5.02
43262,0.3,"Very Good","J","VS1",63.4,57,506,4.26,4.23,2.69
30021,0.41,"Good","D","SI1",63.1,57,717,4.68,4.73,2.97
28880,0.31,"Ideal","D","SI1",61.8,57,684,4.37,4.33,2.69
35018,0.4,"Very Good","E","SI1",63.3,56,882,4.74,4.68,2.98
8689,1.07,"Ideal","H","VS2",62.1,57,4458,6.53,6.49,4.04
27156,2.03,"Premium","G","SI2",60.1,60,17393,8.27,8.2,4.95
39848,0.55,"Very Good","J","SI1",60.9,56,1100,5.29,5.35,3.24
29234,0.32,"Ideal","G","VS1",59.8,57.9,696,4.44,4.47,2.67
4875,1.02,"Ideal","H","SI2",62,56,3713,6.4,6.34,3.95
46170,0.5,"Premium","E","VS2",62.7,54,1746,5.1,5.07,3.19
36577,0.36,"Premium","F","VVS2",62.5,56,945,4.6,4.52,2.85
48155,0.59,"Ideal","E","VS2",60.2,61,1941,5.43,5.47,3.28
11047,0.31,"Ideal","E","SI1",60.6,56,595,4.39,4.42,2.67
38060,0.38,"Ideal","E","VVS2",62.5,53,1013,4.62,4.66,2.9
3368,0.27,"Very Good","E","VS1",63.8,60,407,4.03,4.09,2.59
44196,0.51,"Very Good","F","VS2",62.9,55,1569,5.08,5.12,3.21
16772,1.14,"Good","G","VS2",63.2,58,6681,6.63,6.67,4.2
2731,0.9,"Good","G","SI2",64.1,63,3246,6.02,5.99,3.85
30254,0.43,"Premium","G","SI1",62.6,59,724,4.8,4.82,3.01
17606,1.33,"Premium","I","VS1",61.5,58,7090,7.06,7.02,4.33
19398,1.02,"Ideal","F","VS1",61.5,56,8061,6.5,6.47,3.99
38354,0.36,"Ideal","F","VVS1",61.5,54,1021,4.59,4.62,2.83
8503,1.04,"Ideal","I","SI1",61.4,55,4423,6.5,6.59,4.02
47465,0.52,"Ideal","G","VVS2",60.9,56,1858,5.22,5.26,3.19
44343,0.5,"Very Good","G","VS1",63.2,59,1580,5.03,5.07,3.19
7627,0.8,"Very Good","E","VS2",61.6,57,4263,5.95,5.97,3.67
41920,0.48,"Good","G","VS1",57.8,60.9,1262,5.12,5.19,2.97
43841,0.5,"Ideal","H","VS2",60.8,56,1446,5.17,5.19,3.14
22041,0.31,"Premium","I","VS1",59.2,60,628,4.45,4.4,2.62
47990,0.32,"Very Good","F","SI1",62.7,57,533,4.37,4.4,2.75
4401,0.31,"Ideal","D","SI1",61.1,56,571,4.36,4.38,2.67
37911,0.41,"Ideal","I","IF",62.6,57,1007,4.74,4.78,2.98
9587,0.82,"Ideal","D","VS2",61.9,56,4628,5.98,6.03,3.72
21564,1.51,"Very Good","G","SI1",63.4,58,9664,7.19,7.3,4.59
24885,1.54,"Premium","D","SI1",63,59,13316,7.35,7.31,4.62
465,0.7,"Premium","E","VS2",63,60,2818,5.64,5.6,3.54
11613,1.02,"Ideal","H","SI1",61.7,57,5047,6.45,6.48,3.99
2496,0.51,"Ideal","E","VVS1",61.3,56,3197,5.13,5.21,3.17
46200,0.84,"Good","F","I1",60.8,64,1749,6.05,6.03,3.67
24500,2.07,"Ideal","J","SI2",62.5,56,12778,8.18,8.08,5.08
14420,1.2,"Premium","H","SI1",59.3,60,5822,7,6.92,4.13
1145,0.53,"Ideal","F","VVS1",61.6,56,2922,5.24,5.18,3.21
22086,1.59,"Very Good","I","VS2",60.5,63,10106,7.52,7.45,4.53
16446,1.21,"Premium","H","SI1",60.5,59,6566,6.96,6.89,4.19
48697,0.57,"Very Good","E","VS1",59.1,57,2008,5.43,5.5,3.23
29993,0.43,"Ideal","D","SI2",62.6,56,716,4.84,4.88,3.04
3388,0.31,"Premium","I","SI1",61.5,59,408,4.35,4.37,2.68
2444,0.9,"Fair","E","SI2",57.5,68,3187,6.37,6.33,3.65
19382,1.51,"Very Good","F","SI2",63.4,58,8050,7.29,7.22,4.6
30630,0.26,"Ideal","H","VS1",62.1,56,448,4.13,4.15,2.56
14032,1.01,"Very Good","D","SI2",63.1,54,5703,6.39,6.35,4.02
16655,1.21,"Ideal","F","SI1",61.1,55,6659,6.87,6.85,4.19
3124,0.96,"Ideal","J","VS2",61.5,57,3326,6.32,6.36,3.9
22132,1.54,"Good","I","VS1",63.6,60,10164,7.3,7.33,4.65
3648,0.93,"Premium","H","SI2",63,59,3437,6.16,6.11,3.86
28609,0.3,"Premium","E","SI1",61.7,56,675,4.29,4.27,2.64
44888,0.5,"Ideal","E","VS2",61.4,56,1629,5.12,5.08,3.13
7926,1.04,"Premium","H","SI1",62.1,56,4316,6.48,6.41,4.01
40370,0.46,"Ideal","H","SI1",61.1,55,1130,4.97,5.01,3.05
14041,0.31,"Very Good","F","VS2",61.1,58.1,605,4.33,4.37,2.66
33728,0.41,"Very Good","H","VVS2",61.3,54,839,4.75,4.87,2.95
983,0.7,"Ideal","G","VVS2",62.1,53,2895,5.71,5.75,3.56
1758,0.83,"Ideal","G","SI1",62.1,57,3044,6.03,5.95,3.72
33463,0.32,"Premium","F","VS2",59.4,58,828,4.48,4.44,2.65
46830,0.58,"Ideal","E","VS2",60.6,56,1809,5.43,5.47,3.3
43704,0.51,"Good","E","VS2",63.1,59,1436,5.04,5.07,3.19
22177,1.63,"Very Good","H","SI1",59.8,60,10216,7.64,7.68,4.58
28349,0.33,"Ideal","G","VS1",61.1,56,666,4.46,4.48,2.73
24697,0.3,"Very Good","G","VVS2",59.7,63,638,4.34,4.37,2.6
15040,0.3,"Very Good","F","VS2",62.8,55,605,4.27,4.33,2.7
1990,0.71,"Very Good","D","VS2",63.1,59,3096,5.64,5.67,3.57
45039,0.51,"Very Good","E","VS2",63.5,57,1638,5.09,5.05,3.22
7756,1.05,"Fair","I","VS1",58.9,66,4281,6.71,6.6,3.92
48034,0.5,"Ideal","D","VS1",61.6,57,1923,5.09,5.13,3.15
48809,0.56,"Ideal","D","VS1",60.4,56,2026,5.36,5.33,3.23
26464,1.5,"Premium","E","VS1",62.5,58,16023,7.21,7.28,4.53
44138,0.57,"Good","D","SI1",59.3,61,1561,5.34,5.38,3.18
23232,2.06,"Ideal","J","SI2",61.9,55,11234,8.19,8.23,5.08
2076,0.77,"Ideal","F","SI1",61.5,56,3108,5.89,5.95,3.64
14157,1,"Good","H","VS1",60.1,62,5743,6.38,6.47,3.86
24040,0.38,"Premium","H","SI1",59.7,60,633,4.66,4.68,2.79
46461,0.6,"Ideal","D","SI1",61.1,57,1774,5.39,5.51,3.33
45150,0.5,"Premium","F","VS2",61.7,59,1654,5.09,5.05,3.13
6408,1.02,"Very Good","H","SI2",61.1,61,4039,6.48,6.51,3.97
3646,0.9,"Premium","F","SI1",62.6,62,3437,6.13,6.11,3.83
13110,1.02,"Premium","H","VS2",61.7,58,5426,6.45,6.41,3.97
28319,0.24,"Premium","H","VVS1",61.2,58,432,3.96,4.01,2.44
20463,2.74,"Fair","J","I1",64.9,61,8807,8.76,8.66,5.65
25037,0.38,"Good","E","SI1",62.8,61,641,4.6,4.67,2.91
15793,1.26,"Very Good","H","SI1",62.1,57,6320,6.88,6.94,4.29
47606,0.51,"Ideal","H","IF",62,54,1879,5.14,5.18,3.2
46797,0.5,"Good","G","VVS2",63.8,56,1806,5.06,5.03,3.22
27313,2.02,"Premium","E","SI2",59.8,58,17825,8.2,8.16,4.89
44017,0.51,"Premium","G","VS2",62.9,58,1546,5.11,5.06,3.2
50747,0.81,"Fair","I","VS1",66.5,53,2297,5.76,5.83,3.86
34353,0.31,"Ideal","D","VS1",62,57,863,4.35,4.33,2.69
5129,0.91,"Ideal","F","SI2",60.3,57,3763,6.26,6.34,3.8
34279,0.23,"Very Good","D","VS1",62.4,56,468,3.93,3.98,2.46
5705,0.3,"Premium","D","SI2",61,61,574,4.31,4.25,2.61
52115,0.72,"Very Good","H","VS2",61.4,57,2462,5.75,5.79,3.54
34950,0.31,"Ideal","I","SI2",61,56,379,4.39,4.43,2.69
47883,0.6,"Very Good","G","VS1",61.6,56,1912,5.4,5.44,3.34
1850,0.7,"Ideal","F","VS2",61.4,56,3064,5.72,5.75,3.52
44827,0.53,"Good","F","VS1",61.8,62.8,1624,5.13,5.16,3.18
52978,0.35,"Very Good","H","VS2",61.8,56,552,4.54,4.58,2.82
11016,1.24,"Premium","D","SI2",60.6,59,4916,6.99,6.96,4.23
16651,1.02,"Very Good","F","VS2",63.2,57,6659,6.34,6.41,4.03
46594,0.54,"Ideal","F","VS2",60.3,55,1786,5.32,5.26,3.19
27887,0.3,"Ideal","G","VVS2",60.7,58,655,4.34,4.36,2.64
37828,0.33,"Ideal","E","VS1",59.6,56,1002,4.54,4.49,2.69
26055,1.75,"Very Good","E","SI1",60.3,61,15255,7.74,7.82,4.69
10952,1.03,"Ideal","H","SI1",62,56,4900,6.43,6.5,4.01
52106,0.47,"Ideal","D","VVS1",62.1,55,2460,4.98,5.01,3.1
16088,1.06,"Ideal","D","SI1",62.6,56,6426,6.49,6.52,4.07
22528,1.62,"Very Good","H","SI1",63.1,56,10567,7.38,7.51,4.7
28017,0.3,"Very Good","E","VS2",61.7,61,658,4.28,4.31,2.65
34726,0.39,"Ideal","E","VS2",60.8,57,875,4.73,4.75,2.88
28188,0.4,"Very Good","H","SI1",62.6,57,666,4.66,4.7,2.93
23316,1.5,"Premium","H","VS2",61.8,59,11360,7.3,7.35,4.53
26043,2.07,"Very Good","I","SI2",63.1,57,15245,8.2,8.1,5.14
3547,0.81,"Ideal","E","SI1",60.3,56,3413,6.05,6.13,3.67
8814,1.02,"Very Good","H","SI1",60.3,59,4476,6.44,6.5,3.9
53033,0.7,"Premium","H","VVS1",58.3,60,2603,5.83,5.8,3.39
29229,0.39,"Very Good","I","VS2",60.2,61,696,4.74,4.79,2.87
36829,0.33,"Ideal","F","IF",62.2,53,957,4.46,4.48,2.78
7035,0.9,"Very Good","I","VVS1",63.5,58,4161,6.06,6.09,3.86
1469,0.71,"Ideal","G","VVS1",61.7,57,2982,5.7,5.75,3.53
34134,0.33,"Ideal","F","VVS1",61.1,55,854,4.48,4.52,2.75
44680,0.53,"Very Good","F","VS2",60.5,55,1610,5.24,5.29,3.19
2718,0.3,"Ideal","E","SI1",62.3,57,564,4.28,4.32,2.68
50749,0.74,"Very Good","F","SI2",59.6,60,2298,5.85,6,3.53
36681,0.41,"Very Good","F","VS2",59.4,60,951,4.85,4.89,2.89
5381,0.34,"Premium","I","SI1",59.2,61,574,4.58,4.57,2.71
10868,1.23,"Premium","F","SI2",61.7,58,4876,6.85,6.95,4.26
390,0.7,"Very Good","F","VS2",61.7,58,2812,5.63,5.69,3.49
21818,1.31,"Ideal","G","VS1",61.5,57,9891,7.02,7.06,4.33
48554,0.7,"Very Good","D","SI2",60.9,60,1990,5.68,5.72,3.47
6550,1.01,"Very Good","I","SI1",63.4,62,4072,6.25,6.18,3.94
44116,0.5,"Ideal","E","VS2",62.7,55,1559,5.12,5.08,3.2
20044,0.4,"Ideal","H","SI2",62.6,55,625,4.73,4.76,2.97
34300,0.36,"Very Good","G","VVS2",59.5,56,858,4.68,4.73,2.8
19984,1.11,"Very Good","F","VS1",60.7,55,8528,6.69,6.71,4.07
17718,0.5,"Fair","F","I1",71,57,613,4.87,4.79,3.43
45599,0.5,"Ideal","D","VS2",61.9,57,1690,5.08,5.1,3.15
5563,1,"Good","F","SI2",59.8,65,3858,6.58,6.43,3.9
48310,0.33,"Very Good","H","SI2",63.5,57,534,4.39,4.36,2.78
37921,0.23,"Very Good","E","VVS1",63.3,57,485,3.88,3.95,2.48
18052,0.34,"Ideal","H","VS1",62.4,55,615,4.48,4.5,2.8
407,0.29,"Very Good","E","VS1",62.4,55,555,4.2,4.25,2.63
3773,0.72,"Premium","D","VVS2",60,57,3459,5.92,5.84,3.53
18851,1.54,"Premium","I","SI2",59.4,61,7727,7.56,7.49,4.47
23393,0.4,"Ideal","J","VS1",62.6,55,631,4.71,4.75,2.96
31774,0.32,"Very Good","F","VS2",63.3,57,773,4.38,4.34,2.76
20254,1.29,"Very Good","G","VS2",58.7,58,8684,7.11,7.27,4.22
21701,0.31,"Very Good","G","VVS2",62.7,55,627,4.32,4.35,2.72
47895,0.57,"Very Good","H","VVS1",59.6,58,1914,5.4,5.43,3.23
2092,0.71,"Very Good","G","VVS2",61.2,58,3113,5.68,5.72,3.49
14928,1.59,"Premium","E","SI2",62.3,58,6010,7.42,7.37,4.61
49091,0.71,"Very Good","J","VS1",63.3,57,2062,5.59,5.69,3.57
15979,1.7,"Ideal","H","I1",61.3,55,6397,7.7,7.63,4.7
34737,0.39,"Very Good","D","VS1",61.7,59,876,4.64,4.69,2.88
51824,0.79,"Premium","H","SI1",63,54,2420,5.9,5.86,3.69
10059,0.31,"Ideal","F","VS2",60.5,57,591,4.39,4.41,2.66
28473,0.32,"Premium","G","VS2",58.4,57,672,4.53,4.51,2.64
32688,0.31,"Very Good","G","VS1",63.2,56,802,4.32,4.29,2.72
37049,0.31,"Ideal","E","VS1",61.2,55,967,4.42,4.4,2.7
7657,1.01,"Ideal","G","SI2",62.8,56,4269,6.4,6.44,4.03
7626,1.01,"Very Good","H","SI2",61.5,62,4262,6.35,6.44,3.93
36573,0.7,"Fair","F","I1",63.9,59,945,5.64,5.5,3.57
40205,0.53,"Good","J","VS2",63.8,57,1122,5.12,5.1,3.26
14638,1.01,"Very Good","H","VS2",59.7,64,5911,6.45,6.48,3.86
13065,1.16,"Ideal","H","SI1",64.2,59,5411,6.66,6.61,4.26
52621,0.32,"Very Good","D","SI1",62.9,56,550,4.38,4.4,2.76
22951,1.25,"Ideal","G","VVS1",61.3,56,10996,6.95,6.98,4.28
42176,0.59,"Ideal","E","SI2",62.2,55,1286,5.38,5.4,3.35
7323,1.01,"Good","H","VS2",63.9,58,4208,6.26,6.22,3.99
32150,0.28,"Very Good","F","IF",59.8,56,787,4.27,4.29,2.56
13771,1.06,"Ideal","F","SI1",62.2,57,5613,6.52,6.5,4.05
50928,0.71,"Ideal","I","SI1",61.6,55,2319,5.72,5.74,3.53
25911,2.22,"Very Good","I","SI2",62.9,59,15047,8.2,8.24,5.17
42105,0.85,"Fair","H","I1",71.2,54,1274,5.77,5.65,4.07
29344,0.31,"Ideal","G","VS2",61.6,55,698,4.39,4.37,2.7
39666,0.42,"Premium","G","VS2",60.1,61,1087,4.86,4.79,2.9
36115,0.42,"Premium","E","SI1",61.5,58,926,4.84,4.78,2.96
25228,1.51,"Premium","G","VVS2",62.9,60,13828,7.3,7.21,4.56
18696,0.4,"Ideal","F","SI2",61.6,55,619,4.73,4.75,2.92
3019,0.71,"Ideal","G","VVS2",61.7,57,3307,5.72,5.74,3.53
26437,2.06,"Ideal","F","SI2",62.7,57,15970,8.19,8.09,5.1
13999,1.07,"Ideal","H","VS2",63.6,59,5698,6.46,6.42,4.09
24111,1.5,"Ideal","E","SI1",60.4,59,12265,7.38,7.43,4.47
19495,1.11,"Ideal","G","VS1",62.8,55,8129,6.6,6.65,4.16
2252,0.94,"Very Good","F","SI2",62.3,59,3150,6.23,6.32,3.91
8332,1.09,"Premium","H","SI2",61.2,62,4395,6.63,6.58,4.04
39762,0.52,"Ideal","I","SI1",61.8,54,1094,5.16,5.19,3.2
1852,0.8,"Ideal","F","SI2",61.4,56,3064,5.99,5.93,3.66
42031,0.46,"Good","E","VS2",60.9,62,1267,4.93,4.96,3.01
32400,0.38,"Ideal","I","VVS1",61.6,56,791,4.68,4.71,2.89
24660,1.52,"Very Good","E","VS2",60.3,59,13001,7.43,7.52,4.51
17182,2.32,"Fair","H","I1",70.5,55,6860,7.93,7.9,5.58
46984,0.59,"Ideal","D","SI1",61,57,1816,5.43,5.46,3.32
12443,0.9,"Ideal","G","VVS2",61.9,56,5242,6.22,6.15,3.83
34381,0.41,"Very Good","I","VVS1",59.8,61,863,4.79,4.84,2.88
15488,1.01,"Very Good","G","VS2",62.5,59,6204,6.34,6.37,3.97
17237,1.27,"Premium","H","SI1",60.2,58,6892,7.04,6.99,4.22
49238,0.51,"Very Good","G","IF",59.3,57,2084,5.25,5.31,3.13
35972,0.4,"Premium","F","SI1",61.7,62,920,4.76,4.71,2.92
53906,0.7,"Premium","E","SI1",60,59,2753,5.75,5.79,3.46
19109,1.54,"Very Good","E","SI2",59,62,7877,7.56,7.59,4.47
40090,0.33,"Premium","G","VVS1",60.9,60,1114,4.5,4.46,2.73
43922,0.38,"Premium","J","SI1",61.3,59,513,4.62,4.68,2.85
23651,1.5,"Very Good","H","VVS1",60.9,61,11688,7.36,7.39,4.49
53345,0.7,"Ideal","E","SI1",62.6,55,2656,5.62,5.66,3.53
7492,1.01,"Good","I","VS2",62.5,59,4239,6.3,6.37,3.96
8656,1.02,"Premium","H","SI2",62.7,59,4455,6.41,6.34,4
845,1.08,"Premium","D","I1",61.9,60,2869,6.55,6.48,4.03
52212,0.7,"Very Good","H","VS1",62.6,57,2482,5.64,5.73,3.56
46524,0.51,"Premium","G","VS1",61.1,58,1781,5.19,5.12,3.15
7526,1.01,"Premium","H","SI2",58.8,58,4242,6.62,6.57,3.88
32114,0.25,"Ideal","E","VVS1",62.3,53,783,4.08,4.11,2.55
53759,0.72,"Very Good","F","VS2",59.6,63,2724,5.92,5.75,3.48
24787,1.51,"Premium","G","VS2",60.8,60,13157,7.42,7.38,4.5
52367,0.9,"Good","I","SI2",64,55,2503,6.11,6.05,3.89
51088,0.72,"Premium","H","SI1",59.9,58,2334,5.85,5.81,3.49
48932,0.53,"Very Good","E","VVS2",63.1,60,2043,5.12,5.08,3.22
39009,0.4,"Ideal","E","VVS2",61.5,55,1056,4.79,4.77,2.94
52742,0.81,"Premium","E","SI2",59.9,61,2559,6.08,6.05,3.63
590,0.82,"Very Good","H","SI1",60.7,56,2836,6.04,6.06,3.67
32303,0.37,"Premium","J","VS2",61.1,60,454,4.6,4.63,2.82
1262,0.73,"Ideal","D","SI1",61.2,57,2947,5.79,5.81,3.55
37479,0.35,"Ideal","H","IF",60.5,56,984,4.59,4.56,2.77
15959,1.22,"Premium","H","SI1",60.6,60,6387,6.92,6.85,4.17
46412,0.63,"Good","H","VS1",62.9,54,1767,5.47,5.56,3.47
2892,0.91,"Premium","I","VS2",63,58,3282,6.15,6.07,3.85
25849,2,"Premium","G","SI1",59.3,60,14918,8.19,8.13,4.84
32972,0.37,"Very Good","E","VS2",61.8,59,811,4.56,4.6,2.83
26930,1.73,"Premium","G","VS2",62.9,58,16960,7.65,7.58,4.79
7516,1.01,"Good","H","SI1",60.6,61,4242,6.35,6.39,3.86
16478,1.2,"Ideal","H","VS2",62.6,56,6586,6.76,6.73,4.22
7877,0.9,"Premium","H","VS1",62.4,58,4309,6.15,6.19,3.85
28962,0.31,"Very Good","I","VS2",60.7,61,435,4.32,4.34,2.63
14637,1.22,"Premium","J","VS1",61.7,59,5910,6.92,6.85,4.25
13678,1.02,"Good","H","VS1",59.8,63,5598,6.54,6.61,3.93
5246,1,"Very Good","F","SI2",62.7,58,3789,6.3,6.36,3.97
51986,0.25,"Very Good","F","VVS2",59.3,59,548,4.15,4.18,2.47
42713,0.56,"Ideal","G","SI1",62.5,56,1340,5.21,5.28,3.28
33159,0.31,"Ideal","H","IF",62.1,54,816,4.33,4.37,2.7
43376,0.5,"Ideal","E","SI1",61.9,55,1409,5.18,5.12,3.19
14687,1.27,"Ideal","J","VS2",62.9,54,5925,6.87,6.9,4.33
39187,0.5,"Premium","F","SI1",61.2,59,1063,5.13,5.1,3.13
11139,1,"Very Good","F","SI1",63.4,61,4939,6.35,6.29,4.01
44651,0.28,"Ideal","H","VVS2",62,57,522,4.21,4.24,2.62
8011,1.15,"Premium","E","SI2",62.5,58,4328,6.72,6.65,4.18
8661,1.08,"Ideal","H","SI2",60.4,57,4455,6.63,6.68,4.02
49612,0.7,"Ideal","H","SI1",61.2,58,2138,5.74,5.77,3.52
41344,0.55,"Ideal","I","VS2",61.3,54,1216,5.28,5.36,3.26
21318,1.51,"Ideal","I","VS2",59.9,56,9471,7.49,7.42,4.47
1376,0.82,"Ideal","F","SI2",60.9,57,2966,6.06,6.02,3.68
6653,0.9,"Very Good","E","SI1",63.1,60,4092,6.18,6.14,3.89
23777,1.51,"Very Good","G","SI1",60.3,57,11836,7.44,7.48,4.5
43341,0.51,"Premium","F","SI1",59.7,59,1406,5.2,5.15,3.09
35252,0.3,"Very Good","G","IF",62.8,57,895,4.27,4.3,2.69
13754,1,"Premium","F","VS2",61.9,59,5606,6.38,6.34,3.94
37570,0.47,"Ideal","H","VS2",62.7,55,989,4.95,5.08,3.15
20763,1.53,"Very Good","D","SI2",62.9,56,9001,7.25,7.31,4.58
46903,0.56,"Ideal","D","SI1",62.3,56,1814,5.33,5.26,3.3
25725,1.5,"Very Good","E","VS2",62.1,60,14639,7.27,7.32,4.53
45108,0.5,"Ideal","E","VS1",62.5,57,1649,4.99,5.05,3.14
1866,0.7,"Ideal","E","VS2",62.6,56,3068,5.65,5.69,3.55
22984,1.52,"Ideal","I","VVS1",62.3,55,11033,7.32,7.37,4.58
53299,0.3,"Very Good","I","VVS1",61.2,60,552,4.27,4.29,2.62
11415,1.24,"Ideal","F","SI2",60,56,5000,7.03,7,4.21
31611,0.23,"Very Good","H","IF",63.9,55,369,3.89,3.9,2.49
40614,0.25,"Good","E","VVS1",61.4,62,498,4.03,4.05,2.48
3081,1.24,"Ideal","J","SI1",62.3,57,3312,6.86,6.81,4.26
35058,0.38,"Ideal","D","SI1",61.8,55,884,4.67,4.69,2.89
30373,0.36,"Premium","H","VS2",60.9,59,729,4.62,4.58,2.8
18378,0.29,"Good","E","VVS2",62.7,62,617,4.19,4.23,2.64
7156,0.83,"Ideal","G","VS1",62.1,57,4181,5.99,6.03,3.73
19408,1.25,"Premium","G","VS2",61.9,58,8064,6.91,6.85,4.26
52960,0.24,"Very Good","E","VVS1",59.7,58,552,4.07,4.1,2.44
52199,0.7,"Premium","G","VS2",61.8,60,2479,5.67,5.63,3.49
3941,1.01,"Ideal","H","SI2",61.6,56,3501,6.48,6.44,3.98
17126,1.05,"Ideal","H","VS1",61.8,55,6833,6.54,6.57,4.05
13839,1.09,"Premium","E","SI1",62.5,57,5640,6.61,6.55,4.11
2346,0.79,"Ideal","E","SI1",60.3,56,3171,5.99,6.05,3.63
38950,0.31,"Ideal","H","VS2",62,57,489,4.33,4.38,2.7
20146,1.2,"Premium","G","VS1",62.4,58,8602,6.82,6.8,4.25
53328,0.73,"Ideal","G","SI1",62.1,56,2654,5.74,5.79,3.58
21339,2.04,"Very Good","J","SI2",63.4,55,9482,8.07,8.04,5.11
43897,0.35,"Ideal","I","VS2",61.4,55,509,4.54,4.58,2.8
46887,0.54,"Premium","F","VS2",62.4,55,1814,5.23,5.19,3.25
32320,0.3,"Good","G","VVS1",63.5,57,789,4.24,4.27,2.7
46374,0.58,"Ideal","G","VS2",60,56,1761,5.45,5.48,3.28
29139,0.34,"Ideal","E","VS2",62.5,55,692,4.45,4.48,2.79
49787,0.77,"Ideal","G","SI2",60.3,56,2162,5.96,5.92,3.58
32791,0.33,"Ideal","F","VS2",61.1,56,804,4.47,4.5,2.74
17161,1.09,"Ideal","E","SI2",62.7,55.9,6852,6.52,6.58,4.11
5647,1.2,"Very Good","J","SI2",59.6,62,3880,6.9,6.95,4.13
36124,0.33,"Ideal","E","VS2",60.3,57,928,4.54,4.51,2.73
47243,0.62,"Premium","G","VS2",60.2,60,1841,5.58,5.52,3.34
39989,0.41,"Premium","F","VS2",61.1,56,1107,4.84,4.79,2.94
40884,0.38,"Ideal","E","VVS2",61.6,55,1176,4.66,4.63,2.86
27396,2.4,"Very Good","I","SI2",60.6,58.5,17955,8.59,8.67,5.24
4891,0.71,"Premium","D","VS1",59.2,59,3718,5.9,5.85,3.48
15945,1.24,"Premium","E","SI2",61.1,59,6377,6.99,6.89,4.24
22223,1.61,"Premium","D","SI2",61.3,58,10278,7.56,7.49,4.61
46857,0.54,"Very Good","F","VS1",61,58,1813,5.24,5.25,3.2
38311,0.46,"Ideal","J","VVS1",61.8,56,1018,4.97,4.93,3.06
42262,0.49,"Good","F","VS1",59.2,60.9,1294,5.08,5.18,3.04
22475,1.01,"Very Good","D","VVS2",59.8,57,10499,6.49,6.58,3.91
48596,0.7,"Very Good","H","SI2",63.1,55,1995,5.71,5.66,3.59
44921,0.56,"Ideal","G","SI1",62,57,1631,5.25,5.27,3.26
52918,0.71,"Very Good","H","VS1",63.7,57,2590,5.63,5.67,3.6
18390,0.32,"Very Good","D","SI1",60.1,60,619,4.38,4.4,2.64
25133,2.02,"Premium","J","VS2",62,59,13687,8.06,8.08,5
1001,0.75,"Ideal","D","SI1",62.3,55,2898,5.83,5.8,3.62
48284,0.77,"Fair","J","SI1",60.2,66,1956,5.97,5.81,3.55
28347,0.33,"Premium","F","VS2",62.4,58,666,4.37,4.41,2.74
40974,0.4,"Ideal","E","VS1",59.2,62,1180,4.8,4.83,2.85
4371,1.11,"Premium","H","SI2",60.4,59,3605,6.7,6.64,4.03
51109,0.72,"Ideal","I","VS2",61.1,56,2337,5.76,5.82,3.54
34091,0.41,"Premium","E","SI1",58.8,62,852,4.87,4.85,2.86
4509,0.91,"Good","E","SI2",64.3,57,3632,6,6.04,3.87
34290,0.26,"Good","H","VVS2",63.3,58,468,4.04,4.08,2.57
12728,1.02,"Premium","H","VS2",62.5,60,5312,6.43,6.38,4
17914,1.01,"Very Good","G","VVS2",62.8,58,7234,6.38,6.42,4.02
42017,0.54,"Ideal","E","SI2",60.4,57,1266,5.27,5.3,3.19
19791,1.07,"Premium","D","VS1",62,60,8359,6.55,6.49,4.04
13624,1.08,"Good","E","SI1",58.4,60,5575,6.71,6.74,3.93
2309,1,"Fair","H","SI2",63.7,54,3164,6.42,6.27,4.06
10826,1.01,"Very Good","F","SI1",60.8,59,4869,6.49,6.53,3.96
26560,2.26,"Good","I","SI2",56.9,60,16241,8.73,8.66,4.95
37001,0.5,"Good","J","VS2",63.2,60,965,5.01,5.06,3.18
49764,0.53,"Ideal","F","VVS2",61.9,56,2160,5.18,5.22,3.22
10083,0.95,"Very Good","E","SI1",62.8,59,4711,6.21,6.25,3.91
41552,0.53,"Ideal","I","VS2",62,55,1236,5.16,5.19,3.21
23400,0.36,"Ideal","H","VS1",61.8,57,631,4.56,4.6,2.83
30024,0.3,"Ideal","D","VS1",62.2,57,718,4.26,4.29,2.66
52102,0.69,"Ideal","F","SI1",61.3,55,2459,5.72,5.74,3.51
19343,1.06,"Premium","E","VS1",63,58,8044,6.49,6.46,4.08
40111,0.41,"Ideal","F","VVS2",61.9,55,1115,4.78,4.79,2.96
17638,1.51,"Ideal","G","SI2",61.8,57,7103,7.37,7.31,4.54
